Date - MST,Calgary,Central,Edmonton, Losses,Northeast,Northwest,South,System Load
12/6/2020 8:00:00 PM,"1,210","1,286","1,664",177,"1,195",853,872,"7,249"
12/6/2020 9:00:00 PM,"1,135","1,259","1,556",200,"1,191",900,850,"7,083"
12/6/2020 10:00:00 PM,"1,040","1,237","1,456",196,"1,199",904,824,"6,848"
12/6/2020 11:00:00 PM,948,"1,212","1,408",225,"1,193",880,792,"6,650"
12/7/2020 12:00:00 AM,885,"1,190","1,339",229,"1,162",872,773,"6,443"
12/7/2020 1:00:00 AM,852,"1,184","1,296",245,"1,130",863,765,"6,327"
12/7/2020 2:00:00 AM,835,"1,177","1,278",235,"1,133",858,762,"6,270"
12/7/2020 3:00:00 AM,834,"1,180","1,276",233,"1,134",856,762,"6,268"
12/7/2020 4:00:00 AM,854,"1,190","1,274",232,"1,151",866,768,"6,327"
12/7/2020 5:00:00 AM,915,"1,194","1,325",247,"1,182",892,786,"6,532"
12/7/2020 6:00:00 AM,"1,046","1,218","1,452",228,"1,182",901,826,"6,847"
12/7/2020 7:00:00 AM,"1,190","1,302","1,625",224,"1,157",870,880,"7,240"
12/7/2020 8:00:00 AM,"1,260","1,333","1,718",235,"1,144",868,908,"7,458"
12/7/2020 9:00:00 AM,"1,279","1,341","1,729",249,"1,126",843,920,"7,478"
12/7/2020 10:00:00 AM,"1,301","1,348","1,756",199,"1,135",841,918,"7,488"
12/7/2020 11:00:00 AM,"1,319","1,336","1,776",247,"1,134",824,920,"7,547"
12/7/2020 12:00:00 PM,"1,325","1,283","1,767",244,"1,129",794,895,"7,429"
12/7/2020 1:00:00 PM,"1,312","1,283","1,738",233,"1,099",799,890,"7,346"
12/7/2020 2:00:00 PM,"1,302","1,248","1,706",245,"1,091",809,890,"7,283"
12/7/2020 3:00:00 PM,"1,304","1,271","1,739",238,"1,129",857,896,"7,426"
12/7/2020 4:00:00 PM,"1,371","1,326","1,853",210,"1,162",892,932,"7,738"
12/7/2020 5:00:00 PM,"1,462","1,349","1,911",285,"1,171",855,966,"7,989"
12/7/2020 6:00:00 PM,"1,390","1,320","1,827",241,"1,157",827,945,"7,698"
12/7/2020 7:00:00 PM,"1,322","1,334","1,740",218,"1,164",853,931,"7,554"
12/7/2020 8:00:00 PM,"1,255","1,310","1,687",210,"1,174",849,914,"7,391"
12/7/2020 9:00:00 PM,"1,170","1,268","1,593",249,"1,181",838,878,"7,169"
12/7/2020 10:00:00 PM,"1,067","1,224","1,476",226,"1,165",819,837,"6,806"
12/7/2020 11:00:00 PM,967,"1,190","1,378",230,"1,140",810,804,"6,511"
12/8/2020 12:00:00 AM,906,"1,179","1,311",213,"1,132",877,783,"6,392"
12/8/2020 1:00:00 AM,870,"1,172","1,251",237,"1,107",872,768,"6,270"
12/8/2020 2:00:00 AM,852,"1,161","1,247",251,"1,096",856,760,"6,214"
12/8/2020 3:00:00 AM,848,"1,154","1,247",233,"1,100",849,761,"6,185"
12/8/2020 4:00:00 AM,869,"1,162","1,253",230,"1,110",839,768,"6,223"
12/8/2020 5:00:00 AM,934,"1,173","1,334",227,"1,121",826,785,"6,391"
12/8/2020 6:00:00 AM,"1,064","1,221","1,469",252,"1,123",786,820,"6,728"
12/8/2020 7:00:00 AM,"1,206","1,288","1,647",237,"1,161",795,867,"7,192"
12/8/2020 8:00:00 AM,"1,272","1,323","1,731",241,"1,163",799,895,"7,415"
12/8/2020 9:00:00 AM,"1,285","1,314","1,749",236,"1,151",791,883,"7,401"
12/8/2020 10:00:00 AM,"1,302","1,323","1,752",218,"1,140",781,884,"7,391"
12/8/2020 11:00:00 AM,"1,322","1,324","1,779",250,"1,152",782,885,"7,485"
12/8/2020 12:00:00 PM,"1,329","1,321","1,778",264,"1,146",765,881,"7,476"
12/8/2020 1:00:00 PM,"1,315","1,324","1,767",257,"1,159",782,880,"7,475"
12/8/2020 2:00:00 PM,"1,299","1,329","1,754",268,"1,161",794,882,"7,479"
12/8/2020 3:00:00 PM,"1,301","1,344","1,763",247,"1,160",805,905,"7,516"
12/8/2020 4:00:00 PM,"1,370","1,379","1,833",244,"1,196",836,925,"7,774"
12/8/2020 5:00:00 PM,"1,445","1,403","1,912",233,"1,201",801,954,"7,940"
12/8/2020 6:00:00 PM,"1,382","1,351","1,847",186,"1,194",788,915,"7,654"
12/8/2020 7:00:00 PM,"1,320","1,324","1,773",210,"1,201",809,893,"7,521"
12/8/2020 8:00:00 PM,"1,260","1,309","1,698",224,"1,192",815,876,"7,366"
12/8/2020 9:00:00 PM,"1,178","1,281","1,631",223,"1,199",800,845,"7,148"
12/8/2020 10:00:00 PM,"1,074","1,241","1,519",239,"1,195",794,831,"6,885"
12/8/2020 11:00:00 PM,977,"1,206","1,407",201,"1,168",812,802,"6,565"
12/9/2020 12:00:00 AM,908,"1,179","1,337",202,"1,156",805,780,"6,358"
12/9/2020 1:00:00 AM,872,"1,159","1,293",205,"1,151",789,768,"6,230"
12/9/2020 2:00:00 AM,855,"1,154","1,252",225,"1,142",783,773,"6,177"
12/9/2020 3:00:00 AM,854,"1,158","1,259",226,"1,133",780,776,"6,179"
12/9/2020 4:00:00 AM,877,"1,176","1,301",236,"1,143",782,784,"6,291"
12/9/2020 5:00:00 AM,944,"1,172","1,349",195,"1,138",775,802,"6,367"
12/9/2020 6:00:00 AM,"1,071","1,216","1,456",227,"1,117",806,841,"6,725"
12/9/2020 7:00:00 AM,"1,215","1,267","1,630",196,"1,138",826,894,"7,159"
12/9/2020 8:00:00 AM,"1,282","1,306","1,739",189,"1,160",839,922,"7,429"
12/9/2020 9:00:00 AM,"1,297","1,299","1,727",244,"1,154",849,935,"7,495"
12/9/2020 10:00:00 AM,"1,321","1,296","1,717",243,"1,148",818,930,"7,464"
12/9/2020 11:00:00 AM,"1,339","1,319","1,760",207,"1,149",815,928,"7,508"
12/9/2020 12:00:00 PM,"1,343","1,317","1,764",233,"1,142",807,927,"7,521"
12/9/2020 1:00:00 PM,"1,337","1,296","1,755",251,"1,134",802,927,"7,487"
12/9/2020 2:00:00 PM,"1,330","1,301","1,761",220,"1,139",818,930,"7,483"
12/9/2020 3:00:00 PM,"1,339","1,349","1,777",264,"1,131",828,939,"7,612"
12/9/2020 4:00:00 PM,"1,401","1,386","1,871",231,"1,142",846,937,"7,799"
12/9/2020 5:00:00 PM,"1,480","1,368","1,924",273,"1,170",813,949,"7,962"
12/9/2020 6:00:00 PM,"1,419","1,329","1,874",220,"1,160",790,937,"7,714"
12/9/2020 7:00:00 PM,"1,364","1,345","1,848",200,"1,153",823,932,"7,650"
12/9/2020 8:00:00 PM,"1,304","1,331","1,776",262,"1,183",856,928,"7,625"
12/9/2020 9:00:00 PM,"1,220","1,320","1,696",231,"1,188",860,899,"7,399"
12/9/2020 10:00:00 PM,"1,113","1,285","1,583",243,"1,177",845,880,"7,112"
12/9/2020 11:00:00 PM,"1,016","1,245","1,474",207,"1,158",831,850,"6,767"
12/10/2020 12:00:00 AM,953,"1,220","1,403",220,"1,139",829,828,"6,579"
12/10/2020 1:00:00 AM,919,"1,207","1,357",211,"1,146",827,816,"6,469"
12/10/2020 2:00:00 AM,898,"1,208","1,327",242,"1,149",812,811,"6,433"
12/10/2020 3:00:00 AM,892,"1,226","1,324",208,"1,154",798,809,"6,398"
12/10/2020 4:00:00 AM,915,"1,235","1,343",204,"1,150",786,814,"6,434"
12/10/2020 5:00:00 AM,979,"1,246","1,398",258,"1,156",794,838,"6,653"
12/10/2020 6:00:00 AM,"1,110","1,275","1,524",246,"1,156",821,878,"6,995"
12/10/2020 7:00:00 AM,"1,252","1,343","1,682",279,"1,171",853,923,"7,487"
12/10/2020 8:00:00 AM,"1,311","1,366","1,794",300,"1,192",883,934,"7,764"
12/10/2020 9:00:00 AM,"1,318","1,352","1,784",263,"1,169",859,940,"7,670"
12/10/2020 10:00:00 AM,"1,330","1,346","1,799",224,"1,163",861,924,"7,632"
12/10/2020 11:00:00 AM,"1,343","1,342","1,812",177,"1,173",863,911,"7,606"
12/10/2020 12:00:00 PM,"1,346","1,334","1,766",214,"1,167",859,906,"7,575"
12/10/2020 1:00:00 PM,"1,333","1,325","1,765",191,"1,174",856,908,"7,538"
12/10/2020 2:00:00 PM,"1,325","1,335","1,771",230,"1,189",861,919,"7,615"
12/10/2020 3:00:00 PM,"1,343","1,354","1,802",251,"1,202",874,940,"7,751"
12/10/2020 4:00:00 PM,"1,418","1,386","1,907",291,"1,221",870,961,"8,039"
12/10/2020 5:00:00 PM,"1,502","1,406","1,940",303,"1,231",844,996,"8,206"
12/10/2020 6:00:00 PM,"1,445","1,371","1,859",253,"1,236",849,980,"7,979"
12/10/2020 7:00:00 PM,"1,388","1,378","1,807",239,"1,277",896,971,"7,941"
12/10/2020 8:00:00 PM,"1,326","1,378","1,772",249,"1,271",902,966,"7,849"
12/10/2020 9:00:00 PM,"1,242","1,357","1,704",221,"1,245",877,948,"7,579"
12/10/2020 10:00:00 PM,"1,135","1,317","1,581",251,"1,234",863,907,"7,274"
12/10/2020 11:00:00 PM,"1,036","1,283","1,484",245,"1,232",848,869,"6,982"
12/11/2020 12:00:00 AM,972,"1,265","1,405",238,"1,234",861,847,"6,807"
12/11/2020 1:00:00 AM,937,"1,258","1,361",275,"1,232",849,834,"6,733"
12/11/2020 2:00:00 AM,918,"1,246","1,332",276,"1,229",858,824,"6,668"
12/11/2020 3:00:00 AM,916,"1,213","1,299",278,"1,221",858,828,"6,600"
12/11/2020 4:00:00 AM,936,"1,224","1,348",281,"1,220",861,835,"6,691"
12/11/2020 5:00:00 AM,997,"1,255","1,423",316,"1,224",864,851,"6,916"
12/11/2020 6:00:00 AM,"1,120","1,292","1,549",321,"1,225",871,881,"7,245"
12/11/2020 7:00:00 AM,"1,260","1,354","1,685",363,"1,232",895,933,"7,706"
12/11/2020 8:00:00 AM,"1,337","1,404","1,794",372,"1,222",915,942,"7,969"
12/11/2020 9:00:00 AM,"1,363","1,405","1,834",368,"1,207",912,952,"8,024"
12/11/2020 10:00:00 AM,"1,392","1,417","1,845",416,"1,205",880,958,"8,097"
12/11/2020 11:00:00 AM,"1,410","1,405","1,867",417,"1,215",861,962,"8,120"
12/11/2020 12:00:00 PM,"1,417","1,410","1,872",380,"1,213",840,947,"8,063"
12/11/2020 1:00:00 PM,"1,407","1,411","1,858",332,"1,209",837,934,"7,972"
12/11/2020 2:00:00 PM,"1,404","1,411","1,856",348,"1,213",824,931,"7,971"
12/11/2020 3:00:00 PM,"1,407","1,398","1,834",314,"1,232",832,933,"7,936"
12/11/2020 4:00:00 PM,"1,459","1,418","1,910",334,"1,245",842,958,"8,149"
12/11/2020 5:00:00 PM,"1,502","1,406","1,900",330,"1,242",806,980,"8,149"
12/11/2020 6:00:00 PM,"1,442","1,381","1,874",321,"1,230",802,965,"8,000"
12/11/2020 7:00:00 PM,"1,387","1,378","1,821",294,"1,276",835,962,"7,937"
12/11/2020 8:00:00 PM,"1,326","1,369","1,761",306,"1,280",885,958,"7,869"
12/11/2020 9:00:00 PM,"1,254","1,349","1,678",305,"1,256",889,955,"7,669"
12/11/2020 10:00:00 PM,"1,156","1,307","1,577",288,"1,248",893,920,"7,373"
12/11/2020 11:00:00 PM,"1,065","1,271","1,478",227,"1,238",885,881,"7,030"
12/12/2020 12:00:00 AM,994,"1,246","1,404",269,"1,228",885,857,"6,868"
12/12/2020 1:00:00 AM,948,"1,237","1,348",277,"1,226",860,839,"6,720"
12/12/2020 2:00:00 AM,921,"1,230","1,313",256,"1,229",839,829,"6,602"
12/12/2020 3:00:00 AM,911,"1,228","1,302",237,"1,231",843,824,"6,561"
12/12/2020 4:00:00 AM,917,"1,227","1,303",254,"1,230",845,824,"6,585"
12/12/2020 5:00:00 AM,949,"1,231","1,336",221,"1,212",834,835,"6,604"
12/12/2020 6:00:00 AM,"1,003","1,249","1,381",221,"1,210",843,856,"6,748"
12/12/2020 7:00:00 AM,"1,075","1,272","1,480",217,"1,229",898,886,"7,042"
12/12/2020 8:00:00 AM,"1,138","1,326","1,595",210,"1,252",876,915,"7,296"
12/12/2020 9:00:00 AM,"1,185","1,351","1,647",245,"1,246",869,929,"7,455"
12/12/2020 10:00:00 AM,"1,233","1,371","1,704",206,"1,247",876,927,"7,549"
12/12/2020 11:00:00 AM,"1,260","1,368","1,730",204,"1,251",892,921,"7,607"
12/12/2020 12:00:00 PM,"1,276","1,384","1,754",194,"1,273",883,914,"7,661"
12/12/2020 1:00:00 PM,"1,276","1,401","1,751",234,"1,258",874,923,"7,700"
12/12/2020 2:00:00 PM,"1,272","1,404","1,753",209,"1,239",893,927,"7,680"
12/12/2020 3:00:00 PM,"1,280","1,422","1,768",213,"1,257",938,955,"7,818"
12/12/2020 4:00:00 PM,"1,351","1,465","1,887",283,"1,292",931,991,"8,185"
12/12/2020 5:00:00 PM,"1,430","1,480","1,965",268,"1,282",849,"1,016","8,273"
12/12/2020 6:00:00 PM,"1,394","1,451","1,907",183,"1,270",836,997,"8,022"
12/12/2020 7:00:00 PM,"1,346","1,455","1,862",210,"1,267",906,983,"8,011"
12/12/2020 8:00:00 PM,"1,296","1,439","1,822",238,"1,264",908,977,"7,927"
12/12/2020 9:00:00 PM,"1,232","1,414","1,755",221,"1,257",903,953,"7,719"
12/12/2020 10:00:00 PM,"1,155","1,381","1,649",213,"1,227",878,923,"7,410"
12/12/2020 11:00:00 PM,"1,072","1,349","1,555",176,"1,204",863,891,"7,094"
12/13/2020 12:00:00 AM,"1,005","1,322","1,498",184,"1,196",857,859,"6,906"
12/13/2020 1:00:00 AM,963,"1,302","1,448",155,"1,196",857,848,"6,755"
12/13/2020 2:00:00 AM,940,"1,295","1,404",189,"1,195",856,842,"6,706"
12/13/2020 3:00:00 AM,933,"1,278","1,365",175,"1,196",859,840,"6,633"
12/13/2020 4:00:00 AM,939,"1,283","1,360",191,"1,208",873,845,"6,685"
12/13/2020 5:00:00 AM,962,"1,296","1,400",195,"1,206",881,856,"6,782"
12/13/2020 6:00:00 AM,"1,005","1,316","1,443",223,"1,212",882,879,"6,945"
12/13/2020 7:00:00 AM,"1,064","1,351","1,543",224,"1,221",877,905,"7,169"
12/13/2020 8:00:00 AM,"1,129","1,386","1,612",185,"1,214",875,927,"7,314"
12/13/2020 9:00:00 AM,"1,193","1,402","1,656",186,"1,193",884,947,"7,444"
12/13/2020 10:00:00 AM,"1,264","1,420","1,739",228,"1,189",869,963,"7,655"
12/13/2020 11:00:00 AM,"1,316","1,416","1,769",191,"1,208",871,960,"7,714"
12/13/2020 12:00:00 PM,"1,351","1,413","1,807",239,"1,216",868,963,"7,839"
12/13/2020 1:00:00 PM,"1,361","1,417","1,816",222,"1,199",864,968,"7,831"
12/13/2020 2:00:00 PM,"1,361","1,425","1,807",214,"1,205",863,963,"7,821"
12/13/2020 3:00:00 PM,"1,374","1,441","1,864",237,"1,227",867,971,"7,963"
12/13/2020 4:00:00 PM,"1,454","1,473","1,971",230,"1,248",842,983,"8,184"
12/13/2020 5:00:00 PM,"1,531","1,484","2,035",266,"1,243",825,"1,014","8,382"
12/13/2020 6:00:00 PM,"1,479","1,456","1,986",233,"1,226",833,992,"8,189"
12/13/2020 7:00:00 PM,"1,416","1,462","1,907",261,"1,234",884,998,"8,146"
12/13/2020 8:00:00 PM,"1,355","1,455","1,851",219,"1,217",904,986,"7,972"
12/13/2020 9:00:00 PM,"1,275","1,425","1,761",240,"1,211",901,975,"7,772"
12/13/2020 10:00:00 PM,"1,173","1,385","1,656",181,"1,195",893,934,"7,402"
12/13/2020 11:00:00 PM,"1,078","1,344","1,530",195,"1,197",888,898,"7,114"
12/14/2020 12:00:00 AM,"1,010","1,326","1,473",202,"1,205",890,876,"6,966"
12/14/2020 1:00:00 AM,979,"1,296","1,424",235,"1,206",882,863,"6,870"
12/14/2020 2:00:00 AM,962,"1,273","1,384",242,"1,208",862,856,"6,770"
12/14/2020 3:00:00 AM,958,"1,269","1,349",225,"1,197",851,851,"6,683"
12/14/2020 4:00:00 AM,977,"1,276","1,355",232,"1,198",853,854,"6,730"
12/14/2020 5:00:00 AM,"1,036","1,290","1,408",224,"1,194",856,871,"6,863"
12/14/2020 6:00:00 AM,"1,157","1,337","1,521",274,"1,196",871,912,"7,253"
12/14/2020 7:00:00 AM,"1,297","1,403","1,690",334,"1,196",886,965,"7,756"
12/14/2020 8:00:00 AM,"1,368","1,448","1,795",247,"1,205",917,991,"7,954"
12/14/2020 9:00:00 AM,"1,385","1,451","1,809",252,"1,195",929,995,"7,999"
12/14/2020 10:00:00 AM,"1,400","1,458","1,833",241,"1,164",942,992,"8,013"
12/14/2020 11:00:00 AM,"1,413","1,454","1,879",248,"1,172",948,977,"8,076"
12/14/2020 12:00:00 PM,"1,411","1,429","1,871",262,"1,172",940,960,"8,028"
12/14/2020 1:00:00 PM,"1,385","1,428","1,860",265,"1,162",971,955,"8,011"
12/14/2020 2:00:00 PM,"1,360","1,425","1,845",258,"1,144",972,954,"7,941"
12/14/2020 3:00:00 PM,"1,364","1,440","1,854",263,"1,218",937,943,"8,003"
12/14/2020 4:00:00 PM,"1,433","1,450","1,945",325,"1,189",875,946,"8,147"
12/14/2020 5:00:00 PM,"1,533","1,451","1,988",310,"1,170",832,980,"8,248"
12/14/2020 6:00:00 PM,"1,468","1,445","1,914",263,"1,147",835,958,"8,012"
12/14/2020 7:00:00 PM,"1,400","1,436","1,842",219,"1,143",907,953,"7,884"
12/14/2020 8:00:00 PM,"1,332","1,417","1,775",261,"1,137",944,949,"7,798"
12/14/2020 9:00:00 PM,"1,248","1,386","1,687",214,"1,132",949,935,"7,536"
12/14/2020 10:00:00 PM,"1,140","1,341","1,582",208,"1,129",979,897,"7,260"
12/14/2020 11:00:00 PM,"1,042","1,312","1,498",247,"1,108",963,858,"7,014"
12/15/2020 12:00:00 AM,976,"1,291","1,430",252,"1,109",952,830,"6,825"
12/15/2020 1:00:00 AM,937,"1,281","1,396",247,"1,109",955,816,"6,726"
12/15/2020 2:00:00 AM,919,"1,276","1,376",247,"1,116",944,813,"6,675"
12/15/2020 3:00:00 AM,915,"1,275","1,367",287,"1,119",949,813,"6,709"
12/15/2020 4:00:00 AM,934,"1,275","1,384",275,"1,121",921,819,"6,714"
12/15/2020 5:00:00 AM,994,"1,283","1,444",300,"1,125",852,834,"6,816"
12/15/2020 6:00:00 AM,"1,113","1,310","1,544",301,"1,133",839,870,"7,094"
12/15/2020 7:00:00 AM,"1,245","1,364","1,701",291,"1,138",873,917,"7,514"
12/15/2020 8:00:00 AM,"1,313","1,412","1,803",265,"1,143",898,945,"7,763"
12/15/2020 9:00:00 AM,"1,330","1,427","1,807",313,"1,132",883,948,"7,824"
12/15/2020 10:00:00 AM,"1,349","1,434","1,814",270,"1,151",869,945,"7,816"
12/15/2020 11:00:00 AM,"1,370","1,435","1,846",279,"1,162",871,933,"7,880"
12/15/2020 12:00:00 PM,"1,372","1,430","1,864",308,"1,155",879,937,"7,929"
12/15/2020 1:00:00 PM,"1,360","1,423","1,856",281,"1,155",885,934,"7,876"
12/15/2020 2:00:00 PM,"1,356","1,414","1,864",282,"1,170",878,937,"7,886"
12/15/2020 3:00:00 PM,"1,359","1,416","1,862",324,"1,186",895,944,"7,971"
12/15/2020 4:00:00 PM,"1,419","1,442","1,903",286,"1,196",918,940,"8,087"
12/15/2020 5:00:00 PM,"1,504","1,459","1,951",324,"1,208",862,968,"8,258"
12/15/2020 6:00:00 PM,"1,443","1,437","1,880",317,"1,198",863,937,"8,058"
12/15/2020 7:00:00 PM,"1,377","1,428","1,813",275,"1,192",895,940,"7,904"
12/15/2020 8:00:00 PM,"1,311","1,406","1,753",270,"1,180",906,950,"7,759"
12/15/2020 9:00:00 PM,"1,224","1,373","1,677",289,"1,176",913,920,"7,556"
12/15/2020 10:00:00 PM,"1,117","1,322","1,575",260,"1,165",939,881,"7,244"
12/15/2020 11:00:00 PM,"1,018","1,275","1,468",261,"1,153",927,848,"6,934"
12/16/2020 12:00:00 AM,954,"1,251","1,383",257,"1,143",929,821,"6,721"
12/16/2020 1:00:00 AM,916,"1,243","1,356",258,"1,150",946,806,"6,660"
12/16/2020 2:00:00 AM,895,"1,242","1,342",263,"1,143",933,798,"6,599"
12/16/2020 3:00:00 AM,890,"1,242","1,330",246,"1,144",920,798,"6,555"
12/16/2020 4:00:00 AM,910,"1,249","1,346",283,"1,148",932,801,"6,654"
12/16/2020 5:00:00 AM,973,"1,225","1,373",285,"1,152",949,821,"6,763"
12/16/2020 6:00:00 AM,"1,097","1,221","1,465",303,"1,153",948,858,"7,028"
12/16/2020 7:00:00 AM,"1,234","1,279","1,633",274,"1,163",951,911,"7,429"
12/16/2020 8:00:00 AM,"1,298","1,311","1,717",257,"1,165",914,928,"7,576"
12/16/2020 9:00:00 AM,"1,302","1,328","1,710",237,"1,190",898,911,"7,561"
12/16/2020 10:00:00 AM,"1,321","1,366","1,799",254,"1,194",907,898,"7,723"
12/16/2020 11:00:00 AM,"1,343","1,373","1,821",241,"1,193",866,900,"7,720"
12/16/2020 12:00:00 PM,"1,334","1,356","1,797",244,"1,186",866,890,"7,658"
12/16/2020 1:00:00 PM,"1,326","1,339","1,794",250,"1,196",886,889,"7,664"
12/16/2020 2:00:00 PM,"1,324","1,333","1,788",239,"1,200",889,896,"7,653"
12/16/2020 3:00:00 PM,"1,337","1,379","1,820",273,"1,199",902,916,"7,812"
12/16/2020 4:00:00 PM,"1,406","1,439","1,942",224,"1,232",909,941,"8,082"
12/16/2020 5:00:00 PM,"1,489","1,440","1,981",294,"1,225",892,977,"8,289"
12/16/2020 6:00:00 PM,"1,421","1,378","1,899",231,"1,188",879,953,"7,940"
12/16/2020 7:00:00 PM,"1,362","1,354","1,837",222,"1,187",880,938,"7,771"
12/16/2020 8:00:00 PM,"1,298","1,309","1,773",190,"1,177",876,941,"7,555"
12/16/2020 9:00:00 PM,"1,218","1,293","1,687",201,"1,147",874,921,"7,331"
12/16/2020 10:00:00 PM,"1,114","1,276","1,574",223,"1,123",911,895,"7,106"
12/16/2020 11:00:00 PM,"1,017","1,248","1,472",213,"1,134",915,863,"6,854"
12/17/2020 12:00:00 AM,952,"1,239","1,392",233,"1,148",912,841,"6,707"
12/17/2020 1:00:00 AM,911,"1,230","1,372",241,"1,143",878,828,"6,594"
12/17/2020 2:00:00 AM,891,"1,217","1,348",248,"1,139",876,818,"6,528"
12/17/2020 3:00:00 AM,885,"1,212","1,340",232,"1,141",909,813,"6,523"
12/17/2020 4:00:00 AM,903,"1,221","1,338",269,"1,132",922,818,"6,595"
12/17/2020 5:00:00 AM,965,"1,240","1,396",268,"1,137",930,832,"6,758"
12/17/2020 6:00:00 AM,"1,092","1,278","1,516",282,"1,141",940,866,"7,106"
12/17/2020 7:00:00 AM,"1,226","1,336","1,674",298,"1,159",992,917,"7,594"
12/17/2020 8:00:00 AM,"1,292","1,371","1,809",286,"1,177",953,944,"7,822"
12/17/2020 9:00:00 AM,"1,299","1,374","1,824",292,"1,173",968,944,"7,863"
12/17/2020 10:00:00 AM,"1,321","1,373","1,853",295,"1,165","1,005",923,"7,926"
12/17/2020 11:00:00 AM,"1,339","1,372","1,874",300,"1,175",974,916,"7,941"
12/17/2020 12:00:00 PM,"1,344","1,367","1,876",303,"1,188",976,916,"7,960"
12/17/2020 1:00:00 PM,"1,325","1,383","1,890",298,"1,182",974,920,"7,963"
12/17/2020 2:00:00 PM,"1,326","1,398","1,891",313,"1,204","1,000",912,"8,035"
12/17/2020 3:00:00 PM,"1,333","1,394","1,912",315,"1,228","1,012",935,"8,119"
12/17/2020 4:00:00 PM,"1,394","1,434","2,009",276,"1,243",940,935,"8,222"
12/17/2020 5:00:00 PM,"1,495","1,466","2,039",298,"1,248",859,969,"8,365"
12/17/2020 6:00:00 PM,"1,438","1,447","1,995",277,"1,244",866,957,"8,214"
12/17/2020 7:00:00 PM,"1,377","1,444","1,920",249,"1,249",949,953,"8,131"
12/17/2020 8:00:00 PM,"1,312","1,417","1,846",258,"1,235",951,955,"7,965"
12/17/2020 9:00:00 PM,"1,235","1,395","1,817",267,"1,189",904,931,"7,727"
12/17/2020 10:00:00 PM,"1,135","1,357","1,712",243,"1,179",873,893,"7,382"
12/17/2020 11:00:00 PM,"1,041","1,328","1,607",235,"1,165",881,862,"7,108"
12/18/2020 12:00:00 AM,978,"1,288","1,534",272,"1,151",892,841,"6,947"
12/18/2020 1:00:00 AM,943,"1,271","1,485",226,"1,150",891,829,"6,785"
12/18/2020 2:00:00 AM,924,"1,265","1,472",277,"1,157",891,826,"6,803"
12/18/2020 3:00:00 AM,923,"1,260","1,469",276,"1,162",897,823,"6,802"
12/18/2020 4:00:00 AM,944,"1,263","1,470",309,"1,173",886,827,"6,862"
12/18/2020 5:00:00 AM,"1,000","1,278","1,535",286,"1,182",890,839,"7,000"
12/18/2020 6:00:00 AM,"1,119","1,314","1,646",364,"1,181",913,872,"7,398"
12/18/2020 7:00:00 AM,"1,247","1,378","1,813",301,"1,185",987,924,"7,824"
12/18/2020 8:00:00 AM,"1,315","1,412","1,905",325,"1,190",999,951,"8,088"
12/18/2020 9:00:00 AM,"1,327","1,408","1,905",319,"1,214","1,011",939,"8,114"
12/18/2020 10:00:00 AM,"1,345","1,405","1,913",293,"1,211","1,010",929,"8,097"
12/18/2020 11:00:00 AM,"1,352","1,406","1,899",250,"1,170","1,007",919,"7,993"
12/18/2020 12:00:00 PM,"1,344","1,393","1,888",260,"1,174",995,904,"7,947"
12/18/2020 1:00:00 PM,"1,328","1,378","1,873",282,"1,174",987,903,"7,914"
12/18/2020 2:00:00 PM,"1,325","1,377","1,861",277,"1,153",978,898,"7,859"
12/18/2020 3:00:00 PM,"1,335","1,388","1,843",269,"1,183",980,923,"7,913"
12/18/2020 4:00:00 PM,"1,392","1,430","1,913",296,"1,237",930,950,"8,138"
12/18/2020 5:00:00 PM,"1,449","1,446","1,948",333,"1,246",909,974,"8,294"
12/18/2020 6:00:00 PM,"1,386","1,414","1,867",308,"1,243",923,955,"8,087"
12/18/2020 7:00:00 PM,"1,326","1,390","1,818",288,"1,255",946,935,"7,949"
12/18/2020 8:00:00 PM,"1,269","1,361","1,755",260,"1,249",942,932,"7,759"
12/18/2020 9:00:00 PM,"1,198","1,334","1,684",269,"1,244",987,904,"7,612"
12/18/2020 10:00:00 PM,"1,110","1,310","1,583",259,"1,241",987,873,"7,354"
12/18/2020 11:00:00 PM,"1,023","1,280","1,480",285,"1,235",975,838,"7,106"
12/19/2020 12:00:00 AM,954,"1,254","1,436",261,"1,220",961,807,"6,884"
12/19/2020 1:00:00 AM,907,"1,238","1,398",221,"1,206",941,795,"6,697"
12/19/2020 2:00:00 AM,880,"1,228","1,357",316,"1,198",922,791,"6,684"
12/19/2020 3:00:00 AM,870,"1,228","1,349",270,"1,198",916,788,"6,609"
12/19/2020 4:00:00 AM,873,"1,219","1,354",259,"1,183",908,786,"6,574"
12/19/2020 5:00:00 AM,895,"1,221","1,374",298,"1,191",910,792,"6,672"
12/19/2020 6:00:00 AM,944,"1,237","1,415",284,"1,183",918,808,"6,780"
12/19/2020 7:00:00 AM,"1,014","1,271","1,506",299,"1,198",921,838,"7,036"
12/19/2020 8:00:00 AM,"1,075","1,298","1,588",269,"1,215",914,863,"7,213"
12/19/2020 9:00:00 AM,"1,117","1,295","1,586",253,"1,222",915,862,"7,241"
12/19/2020 10:00:00 AM,"1,155","1,291","1,621",254,"1,216",897,850,"7,275"
